2457682.99701856310, -0.005480, 0.003800, 0.00044087,  2, 02 
2457682.99806342181, -0.006077, 0.003785, 0.00055476,  2, 02 
2457682.99910568027,  0.001219, 0.003803, 0.00066836,  2, 02 
2457683.00014833920, -0.004933, 0.003800, 0.00078200,  2, 02 
2457683.00119649805, -0.005070, 0.003794, 0.00089624,  2, 02 
2457683.00223875651, -0.000230, 0.003815, 0.00100984,  2, 02 
2457683.00329591567, -0.004001, 0.003813, 0.00112507,  2, 02 
2457683.00434127450,  0.002928, 0.003826, 0.00123900,  2, 02 
2457683.00539843412, -0.002604, 0.003840, 0.00135423,  2, 02 
2457683.00644459296,  0.002733, 0.003831, 0.00131332,  2, 02 
2457683.00748865120, -0.003902, 0.003820, 0.00126425,  2, 02 
2457683.00854911096, -0.003290, 0.003831, 0.00121442,  2, 02 
2457683.00959536945,  0.012046, 0.003868, 0.00116524,  2, 02 
2457683.01063792827, -0.001148, 0.003845, 0.00111625,  2, 02 
2457683.01169768767, -0.009221, 0.003810, 0.00106644,  2, 02 
2457683.01275384706,  0.002819, 0.003866, 0.00101680,  2, 02 
2457682.73069620971,  0.013756, 0.004660, -0.00297082,  3, 04 
2457682.73174847150,  0.006567, 0.004639, -0.00306499,  3, 04 
2457682.73279033229, -0.004442, 0.004633, -0.00315823,  3, 04 
2457682.73383659357,  0.001278, 0.004587, -0.00325187,  3, 04 
2457682.73488765489,  0.000722, 0.004604, -0.00334593,  3, 04 
2457682.73592651542,  0.009263, 0.004527, -0.00343891,  3, 04 
2457682.73697107658, -0.001188, 0.004561, -0.00353239,  3, 04 
2457682.73802293791, -0.008967, 0.004521, -0.00362653,  3, 04 
2457682.73906279868,  0.003240, 0.004540, -0.00371959,  3, 04 
2457682.74009875907, -0.000421, 0.004490, -0.00381230,  3, 04 
2457682.74114812026, -0.007154, 0.004434, -0.00390621,  3, 04 
2457682.74217568012, -0.001182, 0.004526, -0.00399817,  3, 04 
2457682.74321664125, -0.004877, 0.004434, -0.00409133,  3, 04 
2457682.74425510177,  0.001109, 0.004379, -0.00418427,  3, 04 
2457682.74530686298,  0.002639, 0.004467, -0.00427840,  3, 04 
2457682.74635732453, -0.002474, 0.004428, -0.00420667,  3, 04 
2457682.74739548471,  0.002059, 0.004601, -0.00411272,  3, 04 
2457682.74844434625, -0.005646, 0.004589, -0.00401781,  3, 04 
2457682.74949320732,  0.005130, 0.004581, -0.00392289,  3, 04 
2457682.75053536799,  0.002983, 0.004562, -0.00382858,  3, 04 
2457682.75157762878,  0.007224, 0.004597, -0.00373426,  3, 04 
2457682.75261968980, -0.012325, 0.004547, -0.00363996,  3, 04 
2457682.75365904998,  0.002500, 0.004640, -0.00354590,  3, 04 
2457682.75469531072, -0.001806, 0.004569, -0.00345213,  3, 04 
2457682.75574117154,  0.000705, 0.004558, -0.00335748,  3, 04 
2457682.75677803205, -0.008060, 0.004579, -0.00326365,  3, 04 
2457682.75783049315,  0.008911, 0.004607, -0.00316841,  3, 04 
2457682.75887295417, -0.006120, 0.004455, -0.00307407,  3, 04 
2457682.75992291514, -0.003469, 0.004470, -0.00297906,  3, 04 
2457682.76096887607, -0.007012, 0.004484, -0.00288440,  3, 04 
2457682.76202003751, -0.001024, 0.004649, -0.00278928,  3, 04 
2457682.76307529910, -0.007405, 0.004504, -0.00269378,  3, 04 
2457682.76412055967, -0.009679, 0.004522, -0.00259919,  3, 04 
2457682.76517452113, -0.002215, 0.004458, -0.00250381,  3, 04 
2457682.76623138273, -0.003221, 0.004377, -0.00251254,  3, 04 
2457682.76726944325, -0.006031, 0.004358, -0.00255510,  3, 04 
2457682.76832620474, -0.007524, 0.004426, -0.00259842,  3, 04 
2457682.76937186532, -0.000697, 0.004445, -0.00264129,  3, 04 
2457682.77041352633, -0.004998, 0.004429, -0.00268400,  3, 04 
2457682.77146538720,  0.001594, 0.004426, -0.00272712,  3, 04 
2457682.77250854811, -0.000566, 0.004439, -0.00276989,  3, 04 
2457682.77355680894, -0.007783, 0.004401, -0.00281287,  3, 04 
2457682.77459706971, -0.010212, 0.004364, -0.00285551,  3, 04 
2457682.77562942961,  0.001695, 0.004471, -0.00289784,  3, 04 
2457682.77667959081,  0.003501, 0.004394, -0.00294089,  3, 04 
2457682.77772885188, -0.007648, 0.004389, -0.00298391,  3, 04 
2457682.77878121287, -0.010092, 0.004312, -0.00302705,  3, 04 
2457682.77982287342,  0.005354, 0.004465, -0.00306976,  3, 04 
2457682.78088433528, -0.003710, 0.004300, -0.00311328,  3, 04 
2457682.78191919532, -0.000052, 0.004257, -0.00315570,  3, 04 
2457682.78296415601, -0.003992, 0.004246, -0.00319854,  3, 04 
2457682.78401301708, -0.005774, 0.004205, -0.00324155,  3, 04 
2457682.78505457751, -0.002297, 0.004324, -0.00328425,  3, 04 
2457682.78610583860, -0.000937, 0.004297, -0.00318695,  3, 04 
2457682.78715759981,  0.004725, 0.004229, -0.00300868,  3, 04 
2457682.78818845935, -0.003924, 0.004169, -0.00283396,  3, 04 
2457682.78923792066, -0.005542, 0.004207, -0.00265609,  3, 04 
2457682.79027978098, -0.007001, 0.004196, -0.00247951,  3, 04 
2457682.79132654192,  0.003010, 0.004176, -0.00230209,  3, 04 
2457682.79237630265,  0.006334, 0.004205, -0.00212417,  3, 04 
2457682.79342776351, -0.010460, 0.004162, -0.00194595,  3, 04 
2457682.79447052395, -0.008730, 0.004150, -0.00176922,  3, 04 
2457682.79551298451, -0.001179, 0.004103, -0.00159253,  3, 04 
2457682.79655664507, -0.001973, 0.004129, -0.00141564,  3, 04 
2457682.79759890586,  0.003366, 0.004166, -0.00123899,  3, 04 
2457682.79865166685, -0.006993, 0.004127, -0.00106055,  3, 04 
2457682.79968192661, -0.008797, 0.004074, -0.00088593,  3, 04 
2457682.80072368681, -0.008102, 0.004093, -0.00070937,  3, 04 
2457682.80176184699, -0.010411, 0.004078, -0.00053341,  3, 04 
2457682.80280560767, -0.005018, 0.004128, -0.00035650,  3, 04 
2457682.80384016735,  0.001863, 0.004106, -0.00018115,  3, 04 
2457682.80489122821, -0.004689, 0.004076, -0.00000301,  3, 04 
